username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
RutasConflicto;2018-10-29 15:32;0;0;"#AEstaHora ll Nuestro director @oscar_parrac está en la Universidad del Valle hablando sobre datos e historias para construir memoria desde el periodismo. Pueden escuchar la conferencia https://goo.gl/oaUrsd";;@oscar_parrac;#AEstaHora;"1056931759055663104";https://twitter.com/RutasConflicto/status/1056931759055663104
Pipas_AdCarry;2018-10-29 14:17;0;0;"¿Y crees que eso suple una deuda histórica que tienen con la educación publica?, ¿Tú has visitado la Universidad Nacional o la Universidad del Valle?, practicamente estando en la inmunda las Universidades Publicas siguen dando el mejor nivel.";;;;"1056912984956682240";https://twitter.com/Pipas_AdCarry/status/1056912984956682240
libreros1000;2018-10-29 14:12;1;1;"La universidad del valle con su instituto Cinara son los gestores y posibilitadores de este sistema..VIVA LA EDUCACIÓN Y LA INVESTIGACION PUBLICA..";;;;"1056911641697284096";https://twitter.com/libreros1000/status/1056911641697284096
adrianjm22;2018-10-29 14:02;0;1;"SODA STEREO. #Cerati (EFEMÈRIDES) Octubre mes #MVV -El 29 de Octubre de1988, se presentaban por (3er Dìa) en la "Universidad del Valle de México", Distrito Federal, México. #GiraDobleVida -El 29 de Octubre de... https://www.facebook.com/DONJAIMESTEREO/videos/2148526675401016/";;;#Cerati #MVV #GiraDobleVida;"1056909230190551040";https://twitter.com/adrianjm22/status/1056909230190551040
DonjaimestereOK;2018-10-29 13:59;7;22;"SODA STEREO. #Cerati (EFEMÈRIDES) Octubre mes #MVV -El 29 de Octubre de1988, se presentaban por (3er Dìa) en la "Universidad del Valle de México", Distrito Federal, México. #GiraDobleVida";;;#Cerati #MVV #GiraDobleVida;"1056908482618757120";https://twitter.com/DonjaimestereOK/status/1056908482618757120
CarlosEscobarZ;2018-10-29 01:53;0;0;"@UnirockCali vvientre Ph. @Noisy_Cere en Universidad del valle https://www.instagram.com/p/Bpfzs4gjIbWzZOCHiFAildTbeiROkGW2LIb-II0/?utm_source=ig_twitter_share&amp;igshid=ppvtwxdybl1y";;@Noisy_Cere;;"1056725657244327937";https://twitter.com/CarlosEscobarZ/status/1056725657244327937
SintraunicolUV;2018-10-28 21:22;0;1;"Postulantes a el Comité paritario de Seguridad y salud en el Trabajo de la universidad del valle 2018 ";;;;"1056657523904798722";https://twitter.com/SintraunicolUV/status/1056657523904798722
DrJMMireles;2018-10-28 18:37;0;3;"En la Universidad Del Valle, les confirmo la hora más tarde.";;;;"1056616010432872450";https://twitter.com/DrJMMireles/status/1056616010432872450
KevinAlexisGar4;2018-10-28 16:06;3;8;"Invitadísimos a conversar con @oscar_parrac mañana en la Universidad del Valle. ";;@oscar_parrac;;"1056578027013001217";https://twitter.com/KevinAlexisGar4/status/1056578027013001217
LuisaVelasco06;2018-10-28 14:06;0;0;"Te explico: los estudiantes de la universidad Del Valle están paro, exigiendo recursos económicos, para miles de cosas (infraestructuras, pagar nómina de docentes, y pues acabar el semestre) yo estoy totalmente de acuerdo con eso, pero si dentro de esas cosas...";;;;"1056547842993610753";https://twitter.com/LuisaVelasco06/status/1056547842993610753
ASCOFAPSI;2018-10-28 14:01;3;11;"#SerieInvestigadoresEméritos |Proyecto de libros virtuales| Rebeca Puche, Psicóloga de la Universidad Nacional de Colombia e Investigadora de la Universidad del Valle, nos habla sobre las razones por las que está impulsando este proyecto. ";;;#SerieInvestigadoresEm;"1056546438690340865";https://twitter.com/ASCOFAPSI/status/1056546438690340865
Yosoycalico;2018-10-28 00:35;0;0;"Presentación de la La colección de poesía Las Ofrendas del Programa Editorial de la Universidad del Valle y dirigida por Julián Malatesta. Domingo 28 de octubre. Feria del Libro de Cali. 5:45 p.m. Auditorio Radio Nacional de Colombia. ";;;;"1056343578614685696";https://twitter.com/Yosoycalico/status/1056343578614685696
CamLibro;2018-10-27 23:45;5;8;"La @CaliFeriaLibro es una fiesta. Es estos momentos los visitantes a la feria de Cali, disfrutan la lectura dramática de "Los papeles del infierno" , de Enrique Buenaventura. Una magnífica puesta en es escena a cargo del Colectivo Buenalectura de la Universidad del Valle. ";;@CaliFeriaLibro;;"1056331017605341184";https://twitter.com/CamLibro/status/1056331017605341184
Yosoycalico;2018-10-27 23:40;0;0;"LA PALABRA, versión digital. No. 298, NOVIEMBRE DE 2018. Cordial invitación a leer La Palabra, noviembre de 2018, versión digital del periódico cultural de la Universidad del Valle. Edición No. 298, año 26. Ir a enlace: https://drive.google.com/file/d/1NXHM23Z8XVPRtLQo8CSi8lvA10ereLfL/view?usp=sharing";;;;"1056329742427869185";https://twitter.com/Yosoycalico/status/1056329742427869185
JMisaMolina;2018-10-27 23:20;0;0;"Nada mejor que compartir la maestría con ustedes #EvaluaciónGrupal #Felices #Bienestar #SaludMental #Psicoterapeutas en Universidad del Valle de Guatemala https://www.instagram.com/p/BpdGzzVAynG/?utm_source=ig_twitter_share&amp;igshid=mb4f6xdpyhf7";;;#Evaluaci #Felices #Bienestar #SaludMental #Psicoterapeutas;"1056324912850313217";https://twitter.com/JMisaMolina/status/1056324912850313217
RtCali;2018-10-27 23:01;0;0;"RT SaraIBolanos: Un éxito total la primera reunión de Padres/Madres de Familia de la Universidad del Valle en donde se les explicó las causas de la crisis universitaria. La banda sinfónica de la Universidad les rindió un homenaje. Juntos defendiendo la educación como derec…";;;;"1056320023877296128";https://twitter.com/RtCali/status/1056320023877296128
SaraIBolanos;2018-10-27 21:20;80;179;"Un éxito total la primera reunión de Padres/Madres de Familia de la Universidad del Valle en donde se les explicó las causas de la crisis universitaria. La banda sinfónica de la Universidad les rindió un homenaje. Juntos defendiendo la educación como derecho ";;;;"1056294597096325120";https://twitter.com/SaraIBolanos/status/1056294597096325120
AgatanCdmx;2018-10-27 20:13;1;8;"El día de hoy en la ponencia titulada "Altruismo efectivo", en el Campus Coyoacán de la Universidad del Valle de México, dictada por el Dr. Jeoffrey Raymond Sebo, de la Universidad de Nueva York. Humane Society International APASDEM @GEPDA #PAOT #SSP #SALUD";;@gepda;#PAOT #SSP #SALUD;"1056277684161048578";https://twitter.com/AgatanCdmx/status/1056277684161048578
TribunaSL;2018-10-27 19:00;0;0;"#Tribuna #Emprendedrores #SLRC Con un diplomado que certifica la Universidad del Valle de México campus Nogales, Canaco ofrece orientación con miras a mejorar servicios http://bit.ly/2ELrU0p";;;#Tribuna #Emprendedrores #SLRC;"1056259233862291456";https://twitter.com/TribunaSL/status/1056259233862291456
escalinata;2018-10-27 18:17;0;1;"Se recolecta $687.150 en la primera asamblea de posgrados de la Universidad del Valle para apoyo a movilización de estudiantes de pregrado de Univalle. #YoApoyoLaPublica";;;#YoApoyoLaPublica;"1056248441150627840";https://twitter.com/escalinata/status/1056248441150627840
jluisram;2018-10-27 17:56;0;0;"Hacking Time! (@Universidad del Valle de México Campus Coyoacan - @uvmmexico in Coyoacan, DF) https://www.swarmapp.com/c/g4fh70n9m1F";;@UVMMEXICO;;"1056243294311714817";https://twitter.com/jluisram/status/1056243294311714817
bolipale;2018-10-27 17:30;0;0;"Agradecido por la invitación que me hace el profesor Diego Varón Phd a participar del curso de teorías administrativas, para la maestría en administración, en Universidad del Valle Sede Tuluá https://www.facebook.com/649494741/posts/10156939866964742/";;;;"1056236664333484032";https://twitter.com/bolipale/status/1056236664333484032
JCardenasFlaco;2018-10-27 17:11;0;0;"La "Bicijornada de pedagogía" es una de las actividades que componen la agenda de movilización de la semana en la Universidad del Valle, nace como iniciativa de estudiantes del Departamento de Geografía con la... https://www.facebook.com/100000032848148/posts/2187704954573911/";;;;"1056231863080177664";https://twitter.com/JCardenasFlaco/status/1056231863080177664
HiperLabUv;2018-10-27 16:34;0;0;"Taller de narrativas en realidad virtual !! Nos divertimos mucho con los chicos de la Javeriana en su semana de la comunicación. HiperLab Univalle Universidad del Valle - Ciudad Universitaria Pontificia... https://www.facebook.com/977694892302684/posts/2248085411930286/";;;;"1056222713273114624";https://twitter.com/HiperLabUv/status/1056222713273114624
edwardferney807;2018-10-27 14:50;0;0;"Tecnología en Alimentos. Universidad del Valle - Tuluá https://www.universia.net.co/estudios/universidad-valle-tulua/tecnologia-alimentos/st/153580#.W9R7HmNGNGs.twitter vía @UniversiaCol";;@UniversiaCol;;"1056196451854962688";https://twitter.com/edwardferney807/status/1056196451854962688
axelalvarez;2018-10-27 14:29;0;0;"Último día de clases del diplomado, segunda parte del módulo de Habilidades Gerenciales — Estudiando el Diplomado de Administracion de Proyectos at Universidad del Valle de México https://www.facebook.com/1624436513/posts/10215110926319587/";;;;"1056191066066554881";https://twitter.com/axelalvarez/status/1056191066066554881
LUNASOLESPACIO;2018-10-27 13:24;0;0;"con o sin lentes??? buenos días aunque aún no despierto del todo, en Universidad del Valle de México (UVM campus Puebla) https://www.facebook.com/100000857380101/posts/2020364341335459/";;;;"1056174895481135104";https://twitter.com/LUNASOLESPACIO/status/1056174895481135104
HWCertification;2018-10-27 09:08;0;0;"【Huawei ICT Competition Latin America 2018-2019】 #Huawei launched Huawei ICT Competition Latin America 2018-2019 Roadshow in Universidad del Valle de México . Registration ：http://bit.ly/2NDeLq6 #HuaweiICTCompetition2018-2019 @LaureateIntlU";;;#Huawei #HuaweiICTCompetition2018;"1056110282680881152";https://twitter.com/HWCertification/status/1056110282680881152
_IItankam0n_;2018-10-27 01:14;0;1;"Ángel Zaldivar es: Ing. Industrial por La Universidad del Valle de Atemajac, UNIVA #CHIVASANDCHILL.";;;#CHIVASANDCHILL;"1055991015805456384";https://twitter.com/_IItankam0n_/status/1055991015805456384
Luismi952;2018-10-27 00:08;1;1;"Universidad nacional la mejor del país ,universidad del valle la 3 mejor en investigación y entre las 5 mejores a nivel académico según tu comentario las universidades si están respondiendo entonces que ahora responda el gobierno";;;;"1055974555196555264";https://twitter.com/Luismi952/status/1055974555196555264
jorgeiv38267917;2018-10-26 21:31;0;0;"@emiliomperezlab profesor que pena molestarlo, siguiendo con el anterior tweet he trabajado con el profesor Manuel Chaur Valencia de la universidad del Valle y el profesor Alejandro Ortiz. Actualmente estoy terminando mi maestría con esperas a sustentar.";;@emiliomperezlab;;"1055934921984872449";https://twitter.com/jorgeiv38267917/status/1055934921984872449
abravoms;2018-10-26 21:10;1;2;"#SemanaUNIVA2018 con drones. (@Universidad del Valle de Atemajac (UNIVA) - @sistemauniva in Zapopan, JAL) https://www.swarmapp.com/c/3fnkj44Toq9";;@SistemaUNIVA;#SemanaUNIVA2018;"1055929637535207425";https://twitter.com/abravoms/status/1055929637535207425
naivebqm;2018-10-26 18:31;0;0;"Echando punta en lab. en Universidad del Valle de Guatemala https://www.instagram.com/p/BpaASMhgF4d/?utm_source=ig_twitter_share&amp;igshid=s39eudbv5eyc";;;;"1055889789759700992";https://twitter.com/naivebqm/status/1055889789759700992
SDoriaMedina;2018-10-26 17:11;10;26;"En la sede de la Universidad del Valle en Cochabamba, compartiendo la visión de responsabilidad social y de inversión de impacto con los jóvenes. ";;;;"1055869523822342144";https://twitter.com/SDoriaMedina/status/1055869523822342144
admonunivalle;2018-10-26 15:57;0;0;"#ComunidadUV La Asociación de Estudiantes de Contaduría Pública de la Universidad del Valle @asecuva , realizará los días 2 y 3 de noviembre, el IV Encuentro Regional &amp; II Nacional: Fortaleciendo Redes de Estudiantes de Contaduría Pública. Nota completa: http://goo.gl/LVifcV";;@asecuva;#ComunidadUV;"1055851006104399875";https://twitter.com/admonunivalle/status/1055851006104399875
gam_cochabamba;2018-10-26 15:14;0;1;"Junto a la Universidad del Valle, el programa Escuelas Saludables llega a unidades educativas para brindar atención odontológica gratuita. A la fecha, el bus odontológico ha recorrido más de 15 colegios, beneficiando a más de 2.500 estudiantes. ";;;;"1055840113710850048";https://twitter.com/gam_cochabamba/status/1055840113710850048
kuijii;2018-10-26 15:08;0;0;"I'm at Universidad Del Valle De Cuernavaca in Cuernavaca, Morelos https://www.swarmapp.com/c/bnVYuo1c4eF";;;;"1055838708254076929";https://twitter.com/kuijii/status/1055838708254076929
lechecolectivo;2018-10-26 15:00;0;0;"Estaremos esta tarde en el auditorio Angel Zapata de la Universidad del Valle presentando el proceso de investigación creación que dio origen a Cielo rojo. Los esperamos https://www.instagram.com/p/BpZor77B_9-/?utm_source=ig_twitter_share&amp;igshid=1lljksg6xwe3k";;;;"1055836457082994689";https://twitter.com/lechecolectivo/status/1055836457082994689
AntaresRock1;2018-10-26 14:35;1;0;"Comunicado Oficial !! De acuerdo con la problemática social que posee la Universidad del Valle respecto a temas concernientes con el Paro Estudiantil, Debemos realizar algunas… https://www.instagram.com/p/BpZl0NpFKkG/?utm_source=ig_twitter_share&amp;igshid=1vt0o1b9pcpa7";;;;"1055830160786841600";https://twitter.com/AntaresRock1/status/1055830160786841600
aguilasdeacero1;2018-10-26 13:37;0;0;"Comunicado Oficial !! De acuerdo con la problemática social que posee la Universidad del Valle respecto a temas concernientes con el Paro Estudiantil, Debemos realizar algunas modificaciones de último... https://www.facebook.com/programaaguilasdeacero/posts/1128662923966543";;;;"1055815782280716288";https://twitter.com/aguilasdeacero1/status/1055815782280716288
jsabaunza;2018-10-26 11:55;0;0;"“Si no hubiese sido por la universidad pública, yo no hubiese podido estudiar. Era mi única opción y en mi caso la Universidad del Valle no solo era la única, sino la mejor opción” http://www.elcolombiano.com/entrevista-a-diana-lucia-bonilla-escobar-hace-parte-de-grupo-de-ganador-del-nobel-EX9514868";;;;"1055790045360218113";https://twitter.com/jsabaunza/status/1055790045360218113
HJBARILLAS;2018-10-26 07:09;0;0;"3 Ideas Innovadoras de Tecnología en de la Universidad del Valle Como universidad pública y con ideas innovadoras, http://tecnocapital.hiperarticulos.com/ideas-innovadoras/?utm_source=ReviveOldPost&amp;utm_medium=social&amp;utm_campaign=ReviveOldPost";;;;"1055718143476133889";https://twitter.com/HJBARILLAS/status/1055718143476133889
LaloGarx;2018-10-26 04:09;6;120;"Hoy con estudiantes de la Universidad Del Valle de Puebla. Rica experiencia. Gracias por su cariño. #uvp #doblae #voiceactor #universitarios #conferencia #kamehameha #lalogarza https://www.instagram.com/p/BpYeLijHoPg/?utm_source=ig_twitter_share&amp;igshid=fb8zjiqslwxu";;;#uvp #doblae #voiceactor #universitarios #conferencia #kamehameha #lalogarza;"1055672624884396032";https://twitter.com/LaloGarx/status/1055672624884396032
donputogenio;2018-10-26 02:45;0;0;"los de la universidad del valle se declaran en asamblea, cesan actividades académicas, acto seguido hacen "audición" de metal un hijueputa JUEVES!";;;;"1055651647597301761";https://twitter.com/donputogenio/status/1055651647597301761
redcaal_uv;2018-10-26 01:05;1;2;"Los esperamos mañana ¡No se la pierdan! #RedCAAL #Univalle #CinéClubAppétit @Universidad del Valle - Ciudad Universitaria https://www.instagram.com/p/BpYJIF_gT2r/?utm_source=ig_twitter_share&amp;igshid=1jfzq29flokf0";;;#RedCAAL #Univalle #Cin;"1055626324675649537";https://twitter.com/redcaal_uv/status/1055626324675649537
SistemaUNIVA;2018-10-26 00:37;2;3;"La presea Ocelote “Trayectoria Empresarial” es otorgada a Sergio Arguelles Narváez. La Universidad del Valle de Atemajac por medio de esta presea reconoce a los egresados destacados. #SemanaUNIVA2018 – at Universidad del Valle de Atemajac (UNIVA)";;;#SemanaUNIVA2018;"1055619422143107073";https://twitter.com/SistemaUNIVA/status/1055619422143107073
SistemaUNIVA;2018-10-26 00:32;2;4;"La presea Ocelote “Trayectoria Profesional” es otorgada a Armando Briseño López. La presea es el reconocimiento que concede la Universidad del Valle de Atemajac a los egresados destacados. #SemanaUNIVA2018";;;#SemanaUNIVA2018;"1055618164392910848";https://twitter.com/SistemaUNIVA/status/1055618164392910848
SecTurismoCali;2018-10-26 00:09;4;3;"Estudiantes del programa 'Profesional en Recreación' de la Universidad del Valle asistieron hoy al seminario de información turística sobre datos generales de Cali, la historia de la ciudad, tipologías turísticas y la oferta turística de Cali. #RedescubreCali";;;#RedescubreCali;"1055612275762044928";https://twitter.com/SecTurismoCali/status/1055612275762044928
SintraunicolUV;2018-10-25 23:48;0;0;"INSIDENCIA, Estado actual del Servicio de salud de la Universidad Del Valle: http://youtu.be/sEOtvKqSfI0?a vía @YouTube";;@YouTube;;"1055606958366048256";https://twitter.com/SintraunicolUV/status/1055606958366048256
floridant15;2018-10-25 23:45;0;0;"Octubre 25 de 2018. La Administración Municipal, en cabeza de la Secretaría de Cultura y Turismo vienen liderando los estudios que están realizando INCIVA, CITCE y la Universidad del Valle y que tiene como... https://www.facebook.com/394823310702121/posts/1096768877174224/";;;;"1055606348883337216";https://twitter.com/floridant15/status/1055606348883337216
RevistaElClavo;2018-10-25 22:38;1;2;"“Colombia tiene una asignatura pendiente con la afrodescendencia” Así lo expone la española y cineasta, Mane Cisneros, invitada por la Universidad del Valle para dar el “Taller de cine africano” Ingresa al siguiente link para continuar leyendo: https://elclavo.com/articulos/colombia-tiene-una-asignatura-pendiente-con-la-afrodescendencia/";;;;"1055589425130979328";https://twitter.com/RevistaElClavo/status/1055589425130979328
JorgeOvalleB;2018-10-25 21:32;3;2;"El día de hoy la Ministra de Educación de Duque, Maria Victoria Ángulo fue interpelada en #Cali por estudiantes de la Universidad del Valle. Estos le reclamaron por su poco interés de financiar las universidades... https://www.facebook.com/100009632561501/posts/797891017208643/";;;#Cali;"1055572873027432450";https://twitter.com/JorgeOvalleB/status/1055572873027432450
aguilasdeacero1;2018-10-25 21:31;0;0;"Estamos en este momento en la universidad del valle cubriendo el Fiura 2018 con nuestra compañera Andrea Herrera, ella como siempre dedicada a su oficio entrevistando a la banda surviving.";;;;"1055572461167755264";https://twitter.com/aguilasdeacero1/status/1055572461167755264
CommunitasAC;2018-10-25 21:01;0;0;"Egresados de la Universidad del Valle de México (UVM) campus Puebla, crearon #Kidup, un programa de educación financiera, emprendimiento y empoderamiento para niños de cinco a 17 años. ";;;#Kidup;"1055564911928061953";https://twitter.com/CommunitasAC/status/1055564911928061953
VideaPlataforma;2018-10-25 19:06;0;0;"DIVERSIÓN EN EL ENGLISH SING SHOW DE UNIVA LA PIEDAD. Participan en English Sing Show, más de 350 alumnos de la Universidad del Valle de Atemajac, campus, La Piedad, quienes interpretaron diversas canciones en el idioma inglés. Fueron 20 los grupos de los turnos matutino y… ";;;;"1055536053862494211";https://twitter.com/VideaPlataforma/status/1055536053862494211
aliciamateos;2018-10-25 19:01;1;1;"Gracias a María Inés Muñoz @mainesmg por visitar la Universidad del Valle de Mexico (UVM) y ofrecer su charla "Las redes sociales se van a morir", a los alumnos de Comunicación. ¡Los chicos quedaron encantados! ";;@mainesmg;;"1055534934943809541";https://twitter.com/aliciamateos/status/1055534934943809541
MMLTDA;2018-10-25 18:58;0;0;"Podemos asesorarte en las aplicaciones de nuestras fachadas! Somos expertos en el manejo de lamina metálica perforada para fachadas y cortasoles en #Colombia #CALI #ARQUIMEK #FACHADAS — at Universidad del valle https://www.facebook.com/METALICASMUNDIALLTDA/posts/2099875540064150";;;#Colombia #CALI #ARQUIMEK #FACHADAS;"1055534109282439169";https://twitter.com/MMLTDA/status/1055534109282439169
Las2Orillas;2018-10-25 17:44;1;0;"Es una de las expresiones regionales de mayor envergadura de la protesta en curso. Su epicentro es la Universidad del Valle, aunque... #NotaCiudadana https://www.las2orillas.co/el-movimiento-estudiantil-universitario-del-valle-del-cauca/";;;#NotaCiudadana;"1055515372663779328";https://twitter.com/Las2Orillas/status/1055515372663779328
admonunivalle;2018-10-25 16:42;3;5;"#ComunidadUV La División de Bibliotecas de la Universidad del Valle, te invita al Cine Club San Fernando. Hoy a las 6:00 p.m. acércate al Auditorio Ives Chatain y disfruta de: El último Rey de Escocia ¡No faltes! Programación mes de octubre: https://goo.gl/GSjYeo";;;#ComunidadUV;"1055499811141701633";https://twitter.com/admonunivalle/status/1055499811141701633
HumaComunicaUV;2018-10-25 16:18;0;0;"Conozca las últimas noticias académicas y administrativas de la Facultad de Humanidades de la Universidad del Valle. ";;;;"1055493703404609537";https://twitter.com/HumaComunicaUV/status/1055493703404609537
kuijii;2018-10-25 16:13;0;0;"I'm at Universidad Del Valle De Cuernavaca in Cuernavaca, Morelos https://www.swarmapp.com/c/7j2dZ1xGIRa";;;;"1055492470551838720";https://twitter.com/kuijii/status/1055492470551838720
diarioeje21;2018-10-25 16:10;0;0;" #RECOMENDADO | #OPINIÓN | En "Marea de sombras", #FabioMartínez, profesor de la Universidad del Valle, recoge los sufrimientos de las víctimas de la violencia que se apoderó de Buenaventura como consecuencia del auge del narcotráfico. https://bit.ly/2O5N0Wt";;;#RECOMENDADO #OPINI #FabioMart;"1055491882468495361";https://twitter.com/diarioeje21/status/1055491882468495361
UnivalleBun;2018-10-25 15:50;0;1;"El director de la Sede Pacífico, Luis Augusto Quiñones invita a los bachilleres de Buenaventura y a la comunidad en general a inscribirse en la Universidad del Valle Sede Pacífico. https://www.facebook.com/UnivallePacifico/videos/556478384792115/";;;;"1055486764251516928";https://twitter.com/UnivalleBun/status/1055486764251516928
cedupmx;2018-10-25 15:35;2;2;"Para crear y fortalecer relaciones entre distintas universidades privadas se realizó la 1ª Bienvenida Interuniversitaria, donde convivieron estudiantes de la @UJVasconcelos, @UNID_Dgo, Universidad del Valle de Guadiana, @InaamDurango, entre otras.";;@ujvasconcelos @UNID_Dgo @InaamDurango;;"1055482886613168128";https://twitter.com/cedupmx/status/1055482886613168128
LaudEstereo;2018-10-25 13:38;2;2;"“En abril volvemos al Latinoamericano que desarrollará la Universidad del Valle y la idea es seguir, aprender y trabajar desde el semillero de investigación en @udistrital” @giroberbo";;@udistrital @giroberbo;;"1055453587214663680";https://twitter.com/LaudEstereo/status/1055453587214663680
CvcAmbiental;2018-10-25 13:36;5;9;"#NoticiaCVC | Científicos de la Universidad del Valle acompañados por la CVC descubrieron una especie nueva de orquídea y otra especie de la cual no se sabía nada hace 165 años y se creía extinta. Más información en https://bit.ly/2D423ip";;;#NoticiaCVC;"1055453075580903429";https://twitter.com/CvcAmbiental/status/1055453075580903429
coltainers;2018-10-25 13:24;0;0;"Proyecto Oficinas Multifuncionales para Universidad Del Valle. Espacio de 330 mts2 para mas de 80 puestos de trabajo. #arquitecturacontenedores #containersarchitecture #cargotectura… https://www.instagram.com/p/BpW4_XcgVrU/?utm_source=ig_twitter_share&amp;igshid=11gvlnrfo4j02";;;#arquitecturacontenedores #containersarchitecture #cargotectura;"1055450097251729409";https://twitter.com/coltainers/status/1055450097251729409
UnivalleCol;2018-10-25 13:00;9;24;" #TBT| El médico, Gabriel Velásquez Palau, fue uno de los impulsadores de la creación de la Facultad de Medicina de la Universidad del Valle y su primer decano desde 1950 hasta 1972. Influyó en la definición del programa de estudio centrado en las ciencias básicas. ";;;#TBT;"1055443865627324417";https://twitter.com/UnivalleCol/status/1055443865627324417
Dimarcolombia;2018-10-25 05:00;0;3;"En Cali @Dimarcolombia participa, hoy 25 de octubre, en el coloquio “Apropiación del territorio Marino Costero”, que se desarrolla en la Universidad del Valle. Consulte toda la información de la jornada en https://bit.ly/2OT5UV0";;@Dimarcolombia;;"1055323091658792960";https://twitter.com/Dimarcolombia/status/1055323091658792960
MrCorviche;2018-10-25 03:01;0;0;"Encuentro de estudiantes con discapacidad de la Universidad del Valle";;;;"1055293155850027008";https://twitter.com/MrCorviche/status/1055293155850027008
christiamchapar;2018-10-25 02:55;0;1;"En Cali, los estudiantes de la Universidad del Valle, también lo hicieron. Y suena HERMOSO. ";;;;"1055291855435456512";https://twitter.com/christiamchapar/status/1055291855435456512
canalunivalletv;2018-10-25 02:55;0;0;"Hoy en Charlas en la U, el exrector de la Universidad del Valle, Oscar Rojas Renteria http://Canal.univalle.edu.co https://www.facebook.com/canalunivalletv/videos/2404261409588459/";;;;"1055291777060691969";https://twitter.com/canalunivalletv/status/1055291777060691969
Cali_BN;2018-10-25 01:03;0;1;"La Universidad del Valle ha desarrollado una nueva técnica, mediante la utilización de células madre, para el trasplante de órganos. https://buff.ly/2CFBAXp";;;;"1055263579870519296";https://twitter.com/Cali_BN/status/1055263579870519296
EvelinGonzalezA;2018-10-24 22:06;0;0;"Hoy más que nunca me siento ORGULLOSA de pertenecer a Universidad del Valle. Porque siendo pública pagamos y merecemos tener instalaciones y maestros de calidad. #LaUniversidadPúblicaResiste";;;#LaUniversidadP;"1055218929705107458";https://twitter.com/EvelinGonzalezA/status/1055218929705107458
acadcienciacol;2018-10-24 21:25;1;3;"Lanzamiento del Instituto de Ciencias del Mar y Limnología de la Universidad del Valle @UnivalleCol (#Cali, #Colombia): Jueves 25 de octubre desde las 9 am en la Universidad del Valle. ";;@UnivalleCol;#Cali #Colombia;"1055208666796908560";https://twitter.com/acadcienciacol/status/1055208666796908560
LuisEGarciaL;2018-10-24 21:04;0;0;"En la jornada de Ciencia y Matemáticas para Todos con el Doctor @edusadeci. Excelente persona, que conoce y sabe como impulsar el amor por las matemáticas! en Universidad del Valle -… https://www.instagram.com/p/BpVIytkF-7H/?utm_source=ig_twitter_share&amp;igshid=1s1kv9ni6iudf";;@edusadeci;;"1055203376290586648";https://twitter.com/LuisEGarciaL/status/1055203376290586648
srfarieta;2018-10-24 20:24;7;46;"Según un estadio de la Universidad de Cincinnati, la Universidad Javeriana, Universidad del Valle y el Sena. Esta canción es el rompehielo en cualquier fiesta de 15, primera comunión, matrimonio, etc… ";;;;"1055193235348488192";https://twitter.com/srfarieta/status/1055193235348488192
Periodico_Valle;2018-10-24 19:52;0;1;"#Buga | Jóvenes entre los 16 y 24 años de edad que se encuentren matriculados en la Sede Buga de la Universidad del Valle, para cualquier programa educativo, y que no superen el tercer semestre de su carrera... @UnivalleCol @TwiitterosBuga http://elperiodicoweb.com.co/2018/10/23/jovenes-en-accion-de-univalle/?fbclid=IwAR1r21GOITf2iMopLFIP8VFVTzh1GqhGxlWhbPFWTZJbnkaofkwlI-Sn7Q0";;@UnivalleCol @TwiitterosBuga;#Buga;"1055185276706930689";https://twitter.com/Periodico_Valle/status/1055185276706930689
SaraIBolanos;2018-10-24 19:31;4;9;"Inicia la sesión del Consejo Superior de la Universidad Del Valle. Seguiremos exigiendo al MEN y a Duque 3.2 billones a las bases presupuestales de las Universidades Públicas. ¡Univalle le falta 30 mil millones para cerrar el año! ";;;;"1055180064176910338";https://twitter.com/SaraIBolanos/status/1055180064176910338
direartetaurino;2018-10-24 19:15;4;12;"Esta tarde acuden veinte alumnos a visitar #latacitadeplata de la licenciatura en #turismointernacional de la #UVT Universidad Del Valle de Tlaxcala. Seguimos #TrabajandoParaTuBien @elzapata21 @Anabellavalosz @SECTURTlaxcala";;@elzapata21 @Anabellavalosz @SECTURTlaxcala;#latacitadeplata #turismointernacional #UVT #TrabajandoParaTuBien;"1055176047925362690";https://twitter.com/direartetaurino/status/1055176047925362690
unicepesedumx;2018-10-24 17:58;2;3;"Felicitamos al Doctor Víctor Manuel Solares Alonso Academico de #Universdad #CEPES por su logro obtenido al publicar un #artículocientífico en el Boletín del Museo de Entomología de la Universidad del Valle #Colombia. Publicación del articulo: https://goo.gl/aXVXNw #YoSoyCEPES";;;#Universdad #CEPES #art #Colombia #YoSoyCEPES;"1055156632953319425";https://twitter.com/unicepesedumx/status/1055156632953319425
NacionalCedeno;2018-10-24 17:54;0;0;"#LasNotasEstánEnElCorazón maravillosa interpretación del Banbuco Clamor Montañero de Regulo Ramírez, nos presenta la Estudiantina Universidad del Valle bajo la dirección del maestro Andrés Felipe... https://www.facebook.com/encuentro.deestudiantinas.94/videos/176650766601797/";;;#LasNotasEst;"1055155489846239232";https://twitter.com/NacionalCedeno/status/1055155489846239232
